INFO 2023-12-28 00:17:58,530 Reloading the application... api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 00:24:21,160 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 00:24:23,565 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 00:46:07,299 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 00:46:09,693 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 00:49:39,172 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 00:49:41,642 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 00:52:02,413 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 00:52:04,864 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 00:56:39,449 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 00:56:42,705 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 00:58:52,927 Reloading the application... api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 01:02:07,999 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 01:02:10,631 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 11:24:20,597 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 11:24:23,748 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 11:49:02,697 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 11:49:05,528 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 11:54:52,126 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 11:54:54,553 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 12:12:03,467 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 12:12:05,800 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 12:12:49,262 Reloading the application... api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 13:15:09,988 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 13:15:13,201 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 13:15:13,324 NE_RS_UNBLDRE: Unable to load application resource file /resources/oglsrc/core/Transform2D/index.html api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 13:15:38,629 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 13:15:40,931 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 13:37:30,689 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 13:37:32,983 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 13:41:06,334 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 13:41:08,775 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 16:14:51,350 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 16:14:54,008 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 16:16:00,232 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 16:16:02,964 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 16:46:18,008 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 16:46:20,504 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 16:52:33,351 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 16:52:35,956 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 16:53:10,849 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 16:53:14,863 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 17:26:00,553 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 17:26:05,717 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-28 18:00:09,609 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-28 18:00:12,993 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 00:49:49,862 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 00:49:53,097 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 00:54:23,258 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 00:54:25,516 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 00:55:10,397 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 00:55:12,990 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 00:56:05,971 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 00:56:08,276 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 00:56:49,818 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 00:56:52,161 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 00:57:28,755 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 00:57:31,069 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 01:19:11,449 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 01:19:14,007 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 01:23:15,484 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 01:23:18,838 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 01:24:56,549 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 01:24:59,003 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 01:27:18,444 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 01:27:21,877 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 01:29:35,314 Reloading the application... api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 01:30:40,727 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 01:30:43,196 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 01:32:40,392 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 01:32:42,836 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 21:07:19,750 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 21:07:23,345 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 21:08:24,762 Reloading the application... api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 21:09:23,602 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 21:09:26,185 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 21:13:15,592 Reloading the application... api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 21:14:27,798 Reloading the application... api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 21:14:49,603 Reloading the application... api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 23:51:30,529 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 23:51:33,323 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 23:52:07,803 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 23:52:10,703 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 23:54:29,984 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 23:54:32,402 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
INFO 2023-12-29 23:58:24,456 Auth info was exported to ./.tmp/auth_info.json api\debug\debug.cpp:17 eoinm@DESKTOP-UL8SM8K
ERROR 2023-12-29 23:58:26,985 NE_RS_UNBLDRE: Unable to load application resource file /resources/favicon.ico api\debug\debug.cpp:20 eoinm@DESKTOP-UL8SM8K
